gender,age,degree,quallife,health,life,happy,income,confedvac,confedvacy,finalter,hlthphys,hlthmntl,satsoc,white,black,amer_indian_alaska,asian_indian,chinese,filipino,japenese,korean,vietnamese,oth_asian,native_hawaiian,guamanian_chamorro,samoan,oth_pacific_islander,oth_race,hispanic
Female,51,Bachelors,Very Good,Good,Routine,Not too Happy,$25000 or more,NA,Only some,Stayed the same,Very Good,Fair,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,63,High School,Very Good,Good,Routine,Pretty Happy,$10000 to $14999,Only some,NA,Getting better,Good,Excellent,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,50,Bachelors,Very Good,Good,Exciting,Pretty Happy,$25000 or more,NA,Only some,Stayed the same,Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,68,High School,Very Good,Good,Exciting,Very Happy,Refused,Only some,NA,Getting better,Very Good,Very Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,60,High School,Good,Good,Routine,Pretty Happy,$25000 or more,NA,NA,Getting better,Good,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,32,Bachelors,NA,Excellent,Exciting,Very Happy,Under $1000,NA,NA,Stayed the same,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Female,32,Graduates,Very Good,Good,Routine,Pretty Happy,$25000 or more,Only some,NA,Getting better,Very Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,67,Graduates,Excellent,Good,NA,Pretty Happy,$25000 or more,A great deal,NA,Stayed the same,Very Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,67,High School,Very Good,Fair,Routine,Pretty Happy,$25000 or more,NA,Only some,Stayed the same,Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,21,High School,NA,Excellent,Routine,Pretty Happy,NA,NA,NA,Getting better,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,67,High School,Fair,Fair,Routine,Pretty Happy,$8000 to $9999,Only some,NA,Getting worse,Fair,Excellent,Poor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,25,Bachelors,Very Good,Good,NA,Pretty Happy,Refused,Only some,NA,Stayed the same,Good,Good,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,66,High School,Very Good,Good,NA,Pretty Happy,$25000 or more,NA,Only some,Getting worse,Good,Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,43,High School,NA,Good,NA,Not too Happy,$25000 or more,NA,NA,Stayed the same,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,42,Bachelors,Very Good,Excellent,NA,Pretty Happy,$25000 or more,NA,NA,Getting better,Very Good,Very Good,Very Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Female,59,High School,NA,Fair,NA,Pretty Happy,$8000 to $9999,NA,NA,Stayed the same,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,54,High School,Good,Poor,NA,Pretty Happy,Under $1000,NA,A great deal,Getting better,Poor,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,42,Less than High School,Fair,Good,Routine,Not too Happy,$25000 or more,NA,NA,Stayed the same,Good,Very Good,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,33,High School,Fair,Fair,NA,Pretty Happy,$25000 or more,Only some,NA,Getting worse,Good,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,40,Associate/Junior College,Very Good,Good,Routine,Not too Happy,$25000 or more,NA,NA,Getting better,Very Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,34,Graduates,Very Good,Good,NA,Not too Happy,$25000 or more,NA,Only some,Getting better,Very Good,Good,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,58,High School,Good,Poor,Dull,Pretty Happy,$20000 to $24999,Only some,NA,Getting better,Fair,Fair,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,40,Bachelors,Excellent,Good,Exciting,Very Happy,$25000 or more,NA,NA,Stayed the same,Good,Very Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,28,Bachelors,Excellent,Excellent,Exciting,Very Happy,$25000 or more,NA,Hardly any,Getting better,Excellent,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,58,High School,Very Good,Good,Exciting,Pretty Happy,$25000 or more,Only some,NA,Stayed the same,Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,26,High School,Very Good,Excellent,NA,Pretty Happy,$10000 to $14999,Hardly any,NA,Getting worse,Very Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Female,NA,High School,NA,Good,NA,Pretty Happy,$25000 or more,NA,NA,Stayed the same,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Female,22,Associate/Junior College,Fair,Poor,Dull,Not too Happy,$1000 to $2999,Only some,NA,Stayed the same,Fair,Poor,Poor,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Female,57,High School,Good,Good,NA,Very Happy,$15000 to $19999,Only some,NA,Getting worse,Good,Very Good,Good,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,51,High School,Very Good,Good,Exciting,Pretty Happy,$25000 or more,NA,NA,Getting better,Very Good,Very Good,Good,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Male,33,Less than High School,Poor,Excellent,NA,Pretty Happy,NA,NA,NA,Getting worse,Very Good,Poor,Poor,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,42,Less than High School,Good,Fair,Routine,Not too Happy,$5000 to $5999,Only some,NA,Getting worse,Fair,Poor,Poor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Male,76,Bachelors,Very Good,Good,Routine,Pretty Happy,$25000 or more,NA,NA,Getting better,Good,Very Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,65,High School,Very Good,Good,Routine,Pretty Happy,$25000 or more,Only some,NA,Stayed the same,Good,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,58,High School,Very Good,Good,NA,Pretty Happy,$25000 or more,Only some,NA,Getting worse,Good,Very Good,Very Good,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,64,High School,Excellent,Fair,Exciting,Very Happy,Under $1000,Only some,NA,Stayed the same,Good,Fair,Fair,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,35,High School,Fair,Good,Dull,Pretty Happy,$10000 to $14999,Hardly any,NA,Getting worse,Fair,Fair,Fair,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,41,Bachelors,Good,Fair,Routine,Not too Happy,$25000 or more,NA,Only some,Getting worse,Fair,Poor,Poor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,72,High School,Excellent,Excellent,Routine,Very Happy,$25000 or more,NA,NA,Getting better,Excellent,Excellent,Excellent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,65,High School,Excellent,Fair,Exciting,Very Happy,$25000 or more,NA,NA,Getting better,Fair,Fair,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,68,High School,Fair,Poor,Exciting,Not too Happy,$20000 to $24999,NA,NA,Stayed the same,Poor,Poor,Poor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,34,Bachelors,Very Good,Excellent,Exciting,Pretty Happy,$25000 or more,NA,A great deal,Getting better,Very Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,Less than High School,NA,Good,Exciting,Very Happy,Refused,NA,NA,Getting better,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,77,Bachelors,Good,Fair,NA,Pretty Happy,$25000 or more,NA,Only some,Getting worse,Fair,Fair,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,79,High School,Good,Good,NA,Pretty Happy,$25000 or more,A great deal,NA,Getting better,Good,Very Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,20,High School,Good,Excellent,Exciting,Pretty Happy,$1000 to $2999,Only some,NA,Stayed the same,Excellent,Very Good,Very Good,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,66,Bachelors,Very Good,Good,NA,Pretty Happy,$25000 or more,A great deal,NA,Stayed the same,Very Good,Very Good,Very Good,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,57,High School,Very Good,Fair,Exciting,Pretty Happy,$25000 or more,NA,A great deal,Stayed the same,Very Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,29,Bachelors,Good,Excellent,Routine,Pretty Happy,NA,NA,Hardly any,Getting better,Good,Good,Good,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,27,High School,Excellent,Good,NA,Not too Happy,$8000 to $9999,NA,NA,Getting better,Very Good,Very Good,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,38,Associate/Junior College,Good,Fair,NA,Pretty Happy,$25000 or more,NA,Hardly any,Stayed the same,Good,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,47,Less than High School,Good,Fair,NA,Very Happy,$1000 to $2999,NA,NA,Getting worse,Fair,Excellent,Excellent,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,Less than High School,NA,NA,NA,Pretty Happy,Refused,NA,NA,Getting better,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,36,Less than High School,Fair,Fair,NA,Pretty Happy,$1000 to $2999,NA,Hardly any,Stayed the same,Good,Poor,Fair,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,30,High School,Very Good,Good,NA,Very Happy,$25000 or more,Only some,NA,Stayed the same,Good,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,57,Graduates,Very Good,Excellent,Exciting,Pretty Happy,Refused,NA,NA,Stayed the same,Excellent,Excellent,Excellent,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,53,High School,Very Good,Good,NA,Pretty Happy,Refused,NA,A great deal,Getting worse,Good,Good,Fair,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,51,Bachelors,Excellent,Good,NA,Pretty Happy,Refused,Only some,NA,Getting better,Very Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,56,Less than High School,Good,Fair,NA,Very Happy,$10000 to $14999,Only some,NA,Getting better,Fair,Fair,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,58,Bachelors,NA,Excellent,NA,Very Happy,NA,NA,NA,Getting better,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,NA,Bachelors,Very Good,Good,Routine,Pretty Happy,$25000 or more,NA,NA,Stayed the same,Very Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,32,High School,Good,Fair,NA,Pretty Happy,NA,Only some,NA,Stayed the same,Very Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,63,Graduates,Excellent,Good,Exciting,Very Happy,Refused,NA,A great deal,Getting better,Very Good,Excellent,Very Good,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,59,High School,Good,Good,Exciting,Pretty Happy,$10000 to $14999,NA,A great deal,Getting better,Good,Poor,Poor,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Male,51,Graduates,Excellent,Excellent,Exciting,Very Happy,$25000 or more,NA,Only some,Getting better,Excellent,Excellent,Excellent,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,57,Bachelors,Very Good,Excellent,NA,Pretty Happy,$25000 or more,NA,A great deal,Getting better,Excellent,Excellent,Excellent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,59,High School,Very Good,Poor,NA,Pretty Happy,$25000 or more,Only some,NA,Getting better,Poor,Very Good,Very Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Female,38,Associate/Junior College,Fair,Fair,Routine,Not too Happy,$10000 to $14999,Only some,NA,Getting worse,Fair,Fair,Fair,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,76,High School,NA,Good,NA,Pretty Happy,$25000 or more,NA,NA,Stayed the same,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,41,NA,Good,Good,NA,Pretty Happy,$25000 or more,Hardly any,NA,Stayed the same,Very Good,Excellent,Very Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Female,36,Bachelors,Very Good,Good,Routine,Pretty Happy,$25000 or more,NA,A great deal,Getting better,Good,Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,60,Less than High School,Very Good,Fair,Exciting,Pretty Happy,$10000 to $14999,NA,A great deal,Stayed the same,Fair,Very Good,Very Good,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,40,Less than High School,Good,Fair,Routine,Pretty Happy,NA,NA,NA,Stayed the same,Fair,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,31,Bachelors,Very Good,Fair,Routine,Pretty Happy,$25000 or more,NA,Hardly any,Getting worse,Fair,Good,Good,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,NA,Graduates,Very Good,Good,NA,Not too Happy,NA,A great deal,NA,Getting better,Very Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,29,Bachelors,Fair,Good,NA,Pretty Happy,$25000 or more,NA,Hardly any,Getting worse,Good,Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,33,High School,Good,Poor,Routine,Pretty Happy,$25000 or more,Only some,NA,Getting better,Fair,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,55,High School,Very Good,Good,Routine,Pretty Happy,$25000 or more,NA,NA,Stayed the same,Very Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,39,Associate/Junior College,Fair,Good,Routine,Pretty Happy,$10000 to $14999,NA,Only some,Stayed the same,Fair,Fair,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,45,High School,Good,Good,Routine,Pretty Happy,$25000 or more,NA,NA,Stayed the same,Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,54,High School,Good,Poor,NA,Pretty Happy,$10000 to $14999,NA,A great deal,Stayed the same,Poor,Fair,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,70,Bachelors,Very Good,Good,NA,Pretty Happy,$25000 or more,NA,A great deal,Getting better,Very Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,28,High School,Good,Poor,Exciting,Not too Happy,NA,Hardly any,NA,Getting worse,Fair,Fair,Poor,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,NA,Bachelors,Very Good,Excellent,NA,Very Happy,$25000 or more,NA,Only some,Getting better,Excellent,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,57,Associate/Junior College,Good,Fair,NA,Very Happy,$4000 to $4999,Only some,NA,Stayed the same,Fair,Very Good,Excellent,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,51,Bachelors,Excellent,Good,Routine,Pretty Happy,Refused,NA,A great deal,Getting better,Very Good,Very Good,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,73,Bachelors,Very Good,Excellent,NA,Pretty Happy,$25000 or more,NA,A great deal,Stayed the same,Excellent,Excellent,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,52,Bachelors,Good,Excellent,Routine,Not too Happy,$25000 or more,NA,NA,Stayed the same,Excellent,Fair,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,74,Bachelors,Very Good,Good,Routine,Pretty Happy,$25000 or more,NA,NA,Stayed the same,Good,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,29,Bachelors,Very Good,Good,Routine,Pretty Happy,$25000 or more,NA,NA,Getting better,Very Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,56,Graduates,Very Good,Good,NA,Pretty Happy,$25000 or more,Only some,NA,Stayed the same,Good,Very Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,55,High School,Good,Good,Routine,Pretty Happy,$25000 or more,Only some,NA,Getting better,Good,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,63,Graduates,Very Good,Good,NA,Very Happy,Refused,NA,Only some,Getting better,Very Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,68,Bachelors,Excellent,Excellent,Exciting,Very Happy,Refused,NA,NA,Getting better,Excellent,Excellent,Excellent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,37,Bachelors,Fair,Excellent,Exciting,Pretty Happy,$10000 to $14999,NA,NA,Stayed the same,Very Good,Excellent,Excellent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,45,High School,NA,Excellent,NA,Very Happy,$25000 or more,NA,NA,Getting better,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,37,Bachelors,Excellent,Fair,Exciting,Very Happy,$25000 or more,NA,NA,Getting better,Good,Good,Excellent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,77,Graduates,Very Good,Good,Exciting,Pretty Happy,$25000 or more,NA,NA,Stayed the same,Very Good,Excellent,Excellent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,NA,High School,Good,Good,NA,Pretty Happy,$20000 to $24999,NA,NA,Stayed the same,Fair,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,69,High School,NA,Excellent,Routine,Pretty Happy,$25000 or more,NA,NA,Stayed the same,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,36,Graduates,Good,Good,Routine,Pretty Happy,$25000 or more,NA,Only some,Stayed the same,Good,Fair,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,34,Associate/Junior College,Fair,Fair,NA,Pretty Happy,$15000 to $19999,NA,Hardly any,Getting worse,Fair,Fair,Fair,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,NA,High School,Fair,Fair,NA,Not too Happy,$25000 or more,NA,Hardly any,Getting worse,Good,Good,Fair,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,26,Bachelors,Very Good,Good,Exciting,Pretty Happy,$25000 or more,Hardly any,NA,Stayed the same,Very Good,Very Good,Very Good,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,82,Associate/Junior College,NA,Excellent,NA,Very Happy,$25000 or more,NA,NA,Getting worse,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,33,Associate/Junior College,Good,Good,Routine,Not too Happy,$25000 or more,Only some,NA,Getting worse,Good,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,60,Bachelors,Very Good,Excellent,Exciting,Pretty Happy,$25000 or more,NA,NA,Getting worse,Excellent,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,64,High School,Very Good,Fair,Exciting,Pretty Happy,$15000 to $19999,NA,A great deal,Stayed the same,Good,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,81,High School,Excellent,Excellent,Exciting,Not too Happy,NA,NA,NA,Stayed the same,Excellent,Excellent,Excellent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,42,Graduates,Good,Good,Routine,Not too Happy,$25000 or more,NA,NA,Getting worse,Good,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,19,High School,Very Good,Poor,NA,Pretty Happy,$25000 or more,Hardly any,NA,Getting better,Poor,Fair,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,Bachelors,NA,Good,NA,Pretty Happy,Refused,NA,NA,Getting better,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,74,Bachelors,Very Good,Fair,Routine,Not too Happy,$25000 or more,NA,NA,Getting worse,Good,Good,Poor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,62,Graduates,Excellent,Good,Exciting,Very Happy,$25000 or more,NA,A great deal,Getting better,Good,Excellent,Excellent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,40,Graduates,Good,Excellent,Exciting,Not too Happy,$10000 to $14999,NA,NA,Getting better,Very Good,Good,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,46,Bachelors,Very Good,Good,Routine,Pretty Happy,$25000 or more,NA,NA,Getting better,Good,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,33,Bachelors,Very Good,Good,Routine,Very Happy,$25000 or more,NA,NA,Getting better,Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,62,High School,Good,Excellent,NA,Very Happy,$25000 or more,NA,NA,Getting better,Good,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,54,Graduates,Excellent,Excellent,Exciting,Very Happy,Refused,Only some,NA,Getting worse,Excellent,Excellent,Excellent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,53,High School,Very Good,Excellent,Exciting,Pretty Happy,Refused,Only some,NA,Stayed the same,Very Good,Very Good,Very Good,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,33,High School,Very Good,Good,Exciting,Pretty Happy,NA,Hardly any,NA,Getting better,Very Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,72,Graduates,Very Good,Fair,Routine,Pretty Happy,$25000 or more,NA,NA,Stayed the same,Fair,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,35,High School,Good,Good,Exciting,Pretty Happy,$25000 or more,NA,NA,Getting better,Good,Fair,Excellent,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,51,Associate/Junior College,Good,Good,NA,Pretty Happy,$25000 or more,NA,Hardly any,Stayed the same,Good,Good,Poor,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,34,Bachelors,Good,Good,NA,Pretty Happy,$25000 or more,NA,Hardly any,Getting better,Good,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,73,High School,Very Good,Good,Exciting,Pretty Happy,$20000 to $24999,A great deal,NA,Getting better,Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,53,Bachelors,NA,Good,Routine,Pretty Happy,$25000 or more,NA,NA,Getting better,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,75,High School,Good,Good,Exciting,Pretty Happy,$25000 or more,Only some,NA,Stayed the same,Good,Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,36,High School,Excellent,Excellent,Exciting,Very Happy,$25000 or more,NA,NA,Getting better,Excellent,Excellent,Excellent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,27,High School,Good,Excellent,NA,Pretty Happy,$25000 or more,NA,A great deal,Getting better,Very Good,Excellent,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,23,High School,NA,Good,Exciting,Very Happy,NA,NA,NA,Getting better,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,51,Less than High School,Good,Excellent,NA,Pretty Happy,$25000 or more,Only some,NA,Stayed the same,Excellent,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,29,Bachelors,Good,Good,Exciting,Not too Happy,$25000 or more,A great deal,NA,Stayed the same,Very Good,Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,31,Associate/Junior College,Good,Fair,Routine,Not too Happy,$25000 or more,NA,NA,Stayed the same,Poor,Good,Very Good,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,39,High School,Good,Good,NA,Very Happy,$25000 or more,NA,Only some,Stayed the same,Good,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,48,Associate/Junior College,Very Good,Excellent,Routine,Not too Happy,$25000 or more,NA,NA,Getting better,Very Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,66,High School,Very Good,Good,Exciting,Pretty Happy,NA,A great deal,NA,Getting better,Good,Very Good,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,63,Bachelors,Very Good,Good,NA,Pretty Happy,$25000 or more,Only some,NA,Getting better,Very Good,Very Good,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,59,Bachelors,Good,Excellent,Exciting,Very Happy,$25000 or more,A great deal,NA,Stayed the same,Very Good,Excellent,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,69,High School,Fair,Fair,Routine,Pretty Happy,$10000 to $14999,Only some,NA,Getting worse,Fair,Very Good,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,High School,NA,Good,Routine,Pretty Happy,$25000 or more,NA,NA,Getting better,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,60,Bachelors,Very Good,Good,NA,Not too Happy,Refused,NA,A great deal,Stayed the same,Good,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,81,Graduates,Very Good,Good,NA,Pretty Happy,$25000 or more,Only some,NA,Getting better,Good,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,NA,Less than High School,Very Good,Fair,Routine,Pretty Happy,Refused,NA,Only some,Stayed the same,Fair,Excellent,Excellent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,45,Associate/Junior College,Good,Good,NA,Not too Happy,$25000 or more,Only some,NA,Getting better,Good,Good,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,NA,High School,Good,Fair,Exciting,Pretty Happy,$25000 or more,NA,A great deal,Stayed the same,Fair,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Female,57,Bachelors,Very Good,Fair,Exciting,Pretty Happy,Refused,NA,NA,Getting better,Fair,Fair,Poor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,43,Graduates,Fair,Fair,Exciting,Pretty Happy,$25000 or more,NA,NA,Stayed the same,Fair,Good,Poor,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
